# ObsMCLauncher MOD翻译文件
# 格式：curseforge_id|mod_ids|chinese_name|abbr
# 数据来源：mcmod百科 + HMCL + PCL2 融合
#
minefactory-reloaded|MineFactoryReloaded,MineFactoryReloaded|CompatAppliedEnergistics,MineFactoryReloaded|CompatAtum,MineFactoryReloaded|CompatBackTools,MineFactoryReloaded|CompatBuildCraft,MineFactoryReloaded|CompatChococraft,MineFactoryReloaded|CompatExtraBiomes,MineFactoryReloaded|CompatForestry,MineFactoryReloaded|CompatForestryPre,MineFactoryReloaded|CompatForgeMicroblock,MineFactoryReloaded|CompatIC2,MineFactoryReloaded|CompatMagicalCrops,MineFactoryReloaded|CompatMystcraft,MineFactoryReloaded|CompatPams,MineFactoryReloaded|CompatRP2,MineFactoryReloaded|CompatRailcraft,MineFactoryReloaded|CompatSufficientBiomes,MineFactoryReloaded|CompatThaumcraft,MineFactoryReloaded|CompatThermalExpansion,MineFactoryReloaded|CompatVanilla,minefactoryreloaded|我的工厂重置版|MFR
myluckyblock|myluckyblock|我的幸运方块|MLB
minefantasy2|minefantasy2|我的幻想2|MF2
|myfantasycreatures|我的幻想生物|MFC
minefantasy-reforged|minefantasyreforged|我的幻想重铸版|MFR
|ihouse|我的房屋|
mme,my-more-enchantments|mme|我的更多附魔|MME
|my_love_fish|我的爱鱼|MLF
|stonemod|我的石头不见了|
minecells|minecells|我的细胞|
minemenu|minemenu|我的菜单|
minemenufabric|minemenufabric|我的菜单 Fabric 版|
minemenureforged|minemenureforged|我的菜单 重制|
minemenufabric|modmenu|我的菜单Fabric版|
lucidity-mod|lucidity|我的视界|
minetraps|minetraps|我的陷阱|
mineamp|MineAmp,jukebox,mineamp|我的音乐|
i-know-what-im-doing|iknowwhatimdoing,ikwid|我知道我在干什么|IKWID
|alienday|我蛮夷也|
i-want-to-spin|datl,iwanttospin|我要开转|IWTP
|ridehorse|我要策马|RH
|simple_tetra_js|我要造词|
flightem|flightem|我要骑着你飞|
|noprivateorprotected|我讨厌权限修饰符|NPOP
|npop|我讨厌权限修饰符-增强|NPOPP
istc|istc|我说了算|ISTC
jgfe|jgfe|我踏马吃吃吃！|JGFE
songs-of-war,songs-of-war-mod|songsofwar,songsofwarmod,sow|战争之歌|SoW
war-wither|warwither|战争凋灵|
call-to-battle-2-authentic-world-war-2-experience|calltobattle2authenticworldwar2experience,ctb|战争召唤2|CtB2
call-to-battle-the-wwii-mod|calltobattlethewwiimod|战争召唤2 (Call To Battle 2) - 远古|
warmachinelib|warmachinelib,wmlib|战争机器库|WML
lootbags|enhancedlootbags,lootbags|战利品|LB
loot-beams|lootbeams|战利品光束|
lootbeams-fabric|lootbeams|战利品光束Fabric版|
loot-bag-mod|lootbagmod|战利品包|
loot-games|lootgames|战利品游戏|
|booty|战利品箱|
loot-extra|loot_extra,lootextra|战利品表拓展|LX
leos-loot-bag,loot-bag|leoslootbag,loot-bag|战利品袋|LB
loot-bag|loot_bag,lootbag|战利品袋子|LB
lootbags,lootbagsrenewal|lootbags,lootbagsrenewal|战利品袋重制版|LBR
|lootbags|战利品袋：重置再重织|LBRR
loot-stages|lootstages|战利品阶段|
battlecorrection|battlecorrection|战斗修正|BC
combat-skill|combat_skill,combatskill|战斗技巧|CS
|combatmodethirdperson|战斗模式第三人称|CMTP
cles-battleitems|battleitems,clesbattleitems|战斗物品|BI
alive-combat|alivecombat|战斗生机|AC
alive-combat|alivecombat|战斗生机* - 已不再使用|
combat-roll|combatroll|战斗翻滚|
combat-enchantments,combatenchantments|cenchants,combatenchantments|战斗附魔|
mob-battle-music|mobbattlemusic|战斗音乐|
atomicstrykers-battle-towers,brassamberbattletowers|atomicstrykersbattletowers,ba_bt,battletowers,brassamberbattletowers|战斗高塔|
better-battle-towers|battletowers,betterbattletowers|战斗高塔，启动！|BBT
battle-tower-continuation|AS_BattleTowers,battletowercontinuation|战斗高塔：延续|
|powerdrop|战斧|
tactical-aid|tactical_aid,tacticalaid|战术医疗|TA
|tactical_cards|战术核显卡|
|TacticalFrame|战术框架|
project-war-dance|projectwardance,wardance|战舞计划|PWD
spirit-of-fight|spirit_of_fight,spiritoffight|战魂|
|screenshotuploader|截图上传器|SUP
screenshot-to-clipboard,screenshot-to-clipboard-fabric|screenshotclipboard,screenshottoclipboard,screenshottoclipboardfabric|截图到剪贴板|
mc-mods-enhanced,screenshots-enhanced|mcmodsenhanced,screenshots|截图增强|
screenshot-viewer|screenshot_viewer,screenshotviewer|截图查看器|
|don_it|戴它|donit
|solomon|所罗门之钥|TSK
put-mana-in|put_mana_in,putmanain|手充魔力|
with-craft|with_fire,withcraft|手工艺|
withfire-upgraded|with_fire|手工艺：升级版|
crafting-table-on-a-stick|craftingtableonastick,ctoasmod|手持工作台|
held-item-info|held-item-info,helditeminfo|手持物品信息|
held-item-tooltips|helditemtooltips|手持物品信息显示|IT
handle-cane|handle_cane,handlecane|手杖|
controllable,controllable-fabric|controllable,controllablefabric|手柄控制|
|Lantern|手电与照明|
the-bag-of-holding|bag_of_holding|手袋|BOH
|caiqiu|才囚学园-澪吹寒|
playing-cards|playingcards|扑克牌|
playing-cards-chips|playingcards,playingcardschips|扑克牌与筹码|
pick-pocketer|pickpocketer|扒手|
pre-fish-feed|prefishfeed|打窝|PFF
|makecustomitem|打造自定义物品|
|ding|打铁匠人|
thrown|thrown|扔!|To
toroquest|toroquest|托罗探索|TQ
expanded-delight|expandeddelight|扩充乐事|
|expansion_and_enhancement|扩展与增强|EAE
expanded-storage,expanded-storage-fabric,expanded-storage-forge|expandedstorage,expandedstoragefabric,expandedstorageforge|扩展存储|ES
expanded-storage|expandedstorage|扩展存储* - 已失效|
|extendedWorkbench|扩展工作台|
extended-workbench-reborn|extended_workbench,extendedworkbenchreborn|扩展工作台重置版|
extended-block-shapes,extended-block-shapes-blockus,extshape,extshape_blockus|extendedblockshapes,extendedblockshapesblockus,extshape|扩展方块形状|
|extvil|扩展村庄|extvil
extra-alchemy,extraalchemy|extraalchemy|扩展炼药|
|ExtendedPlanets|扩展行星|
expanded-armory|expandedarmory,exparmory|扩展装备|EA
expanded-armory-legacy|expandedarmorylegacy,exparmory|扩展装备：传承|
server-expansion|server_expansion|扫地小狐|
brooms-unofficial|broomsmod,broomsunofficial|扫帚：非官方版|
scannable|scannable|扫描器|
minesweeper-mod,sweep|MinesweeperMod,minesweepermod,sweep|扫雷|
|TwistSpaceTechnology|扭曲空间科技|TST
Flex-FOV|flexfov|扭曲视野|
findit|findit|找到它|
findshit,log-creator-finder-findshit|findshit|找史大王 / 日志溯源|
|mrblade|技术革新|
gokiskills|gokiskills|技能专精|
skill-slots,skill-slots-fabric|skillslots,skillslotsfabric|技能槽|
skillpractise|skillpractise|技能练习|SKP
improvable-skills|improvableskills|技能进阶|
skills-firearms|skillscgm,skillsfirearms|技能：枪械|
skills-v|skillsv,skillsvanilla|技能：香草|
et-futurum,et-futurum-requiem|etfuturum|把未来带回现实|EFR
etfuturum||把未来带回现实 (Et Futurum Requiem) - ≥2.4.0|
et-futurum-requiem|etfuturumrequiem|把未来带回现实* - ＜2.7.0|
put-ingot-down|putingotdown|把锭放在地上吧！|PID
depression|depression|抑郁症|
jellyfishing|jellyfishing|抓水母|
jellyfishing-delight|jellyfishingdelight|抓水母乐事|
grappling-hook-mod,hook,hooked,hoook|grapplemod,grapplinghookmod,hook,hooked|抓钩|
litematica,litematica-forge|litematica,litematicaforge|投影|
|litematicafix|投影修复|
litematica-tool|litematicatool|投影工具|
litematica-printer,litematica-printer-easyplace-extension|litematica_printer|投影打印机|
throwability|throwability|投掷|
|throwable|投掷物|
|dydanmaku|抖音弹幕获取|
refraction|refraction|折射|
compromise|compromise|折衷|
overloaded-armor-bar,overloaded-armor-bar-fabric|overloadedarmorbar,overloadedarmorbarfabric|护甲上限突破|
pizzacraft|pizzacraft|披萨工艺|
hugme|hugme|抱抱我!|
hugme-forge-edition|hugme,hugmeforgeedition|抱抱我！Forge 版|
dakimakura-mod|dakimakuramod|抱枕|
dakimakura-unofficial|dakimakuraunofficial|抱枕-非官方|
|norandomfluid|抱歉，我们拒绝为您提供随机液体|
drawers-tooltip|drawerstooltip|抽屉提示|
drawerstorage-keychain|drawer_keychain,drawerstoragekeychain|抽屉钥匙扣|
tool-disassemble|tooldisassemble|拆器碎散/匠魂工具拆解|
bde,bomb-disposal-expert|bde,bombdisposalexpert|拆弹专家|BDE
uncrafting-table-xiaoyu-2009|uncrafting_table,uncraftingtablexiaoyu2009|拆解台|UT
shootscreen|shoot_screen,shootscreen|拍屏|
|torchikoma|拓奇科马|
|extended|拓展|EX
slashblade|flammpfeil.slashblade,slashblade|拔刀剑|
slashblade-js|sbjs,slashbladejs|拔刀剑 JS|SBJS
slashblade|slashblade|拔刀剑2|
slashbalde-useful-addon|slashbalde_useful_addon,slashbaldeusefuladdon|拔刀剑实用扩展|SUA
sjap|flammpfeil.slashblade,sjap,slashblade.addonpack,slashblade_addon|拔刀剑日系附属包|SJAP
slashblade-japanese-addon-pack-reforked|ex_blades,slashbladejapaneseaddonpackreforked|拔刀剑日系附属重置版|SJAPRE
sridr|sridr|拔刀剑锻造增伤改革|SRIDR
|slashblade.kitsunekamuya|拔刀剑附属：御神刀「神狐」|
|slashblade.shinkuofuda|拔刀剑附属：炼狱刀「真红」|
slashblade-murasame|murasame,slashblademurasame|拔刀剑：丛雨丸|MSB
|tcpl|拔刀剑：最后战线附属包|TCPL
slashblade-twin-attack|sbtwinattack,slashbladetwinattack|拔刀剑：连携攻击|STA
slashblade-refabricated|slashblade,slashbladerefabricated|拔刀剑：重织|
slashblade-resharped|slashblade,slashbladeresharped|拔刀剑：重锋|
slashblade-resharped-renderfix-patch|resharped_renderfix_patch,slashbladeresharpedrenderfixpatch|拔刀剑：重锋 渲染修复补丁|SRRP
|slashfortifier|拔刀强化器|
slashblade-skin|slashbladeskin|拔刀皮肤|SBS
|draw_arrows|拔箭|
lucky-cat|lucky_cat,luckycat|招财猫|
|obitoblade|拟态|
save-your-pets|saveyourpets,syp|拯救你的宠物|
moreleads|moreleads|拴绳增强|
broken-lead-warner|brokenleadwarner|拴绳断裂警告|
loud-leads|loud_leads,loudleads|拴绳音效|
spelling-table-mod|spelling_table,spellingtablemod|拼写台|
exposure|exposure|拾光定影|
toggledpickup|toggledpickup|拾取控制|
pick-up-notifier,pick-up-notifier-fabric|pickupnotifier,pickupnotifierfabric|拾取提示|PN
filtpick|filtpick|拾取筛|FP
|LavaArmorCraft|拿瓦铠甲工艺|LAC
consistent-aim|consistentaim|持久瞄准/移眼盯住|
sword-blocking|swordblocking|持剑格挡|
myhead|myhead|持器射首 / MyGO 你个头|
recast,recast-fabric|recast,recast-fabric,recastfabric|持续钓鱼|
suspended-server|suspendedserver|挂起服务器|
|combp|指令向后移植|CB
command-toast|command_toast,commandtoast|指令面包机|
guide-api|guideapi|指南|
guide-api-legacy||指南 (Guide-Api) - Archive|
compass|compass|指南针|
compasshud|compasshud|指南针HUD|
exponential-power|exponentialpower|指数能源|
|Baubles|指环王|
switches|switches|按钮开关|
|keystrokesmod,show_key|按键显示|SK
|km|按键管理器|KM
keyboard-wizard|keyboardwizard,keywizard|按键精灵|
keyboard-wizard-legacy,keywizardlegacy|keyboardwizardlegacy,keywizard|按键精灵旧版|
key-bindings-keeper|keybindingskeeper|按键绑定不减|
key-binding-patch|key_binding_patch,keybindingpatch|按键绑定补丁|KBP
|keybinder|按键绑定辅助|
keybinding-hider|key_binding_hider,keybindinghider|按键绑定隐藏器|
satchels|satchels|挎包|
excavation|excavation|挖掘|
digcooldown|digcooldown|挖掘冷却控制|DigCD
mine-and-slash-reloaded|mineandslashreloaded,mmorpg|挖矿与砍杀|MS
mine-and-slash-expansion|mineandslashexpansion|挖矿与砍杀拓展|
mine-and-slash-auto-compatibility|azurecompat,mineandslashautocompatibility|挖矿与砍杀自动兼容|M&S Auto
mb-battlegear-2|battlegear2,mbbattlegear2|挖矿与砍杀：双持与战备 2|
|maplelib|挖矿争霸|DC
|mining_dimension_cave_version|挖矿维度 (矿洞版)|
|tprt|挚爱|tprt
waveaway|waveaway|挥挥手|
stacked-blocks|stackedblocks|捆扎方块|
stacked-blocks-farmers-delight|stackedblocksfarmersdelight|捆扎方块：农夫乐事|
never-break|neverbreak|损坏防护|
wrapfix|wrapfix|换行修复|
world-tooltips|worldtooltips|掉落物信息显示|
worldtooltips-shadersfix|worldtooltips,worldtooltipsshadersfix|掉落物信息显示 - 光影修复版|
beaming-drops,loot-beams-backport|beamingdrops,lootbeamsbackport|掉落物光束|
itemcleaner|itemcleaner|掉落物清洁者|IC
item-entity-control|itementitycontrol,saosaodi|掉落物清理|IEC
|littermanagement|掉落物管理|LM
dropped-item-tweaks,droppeditemtweaks|droppeditemtweaks|掉落物调整|
sorted-enchantments|sortedenchantments|排序附魔|
crop-dusting|cropdusting|排气施肥|
pillagers|pillagers|掠夺者|
pillagers-gun|pillagers_gun,pillagersgun|掠夺者的枪|
searchlight,searchlight-forge|searchlight,searchlightforge|探照灯|
ore-prospecting-stick-fabric,ore-prospecting-stick-forge|oreprospectingstick,oreprospectingstickfabric,oreprospectingstickforge|探矿之戒|
adventure-backpack|adventurebackpack|探索者背包|
adventure-backpacks-patched|adventurebackpackspatched|探索者背包：延续|
explorercraft-worldexpansion|explorercraft,explorercraftworldexpansion|探险者|
explorers-compass|explorerscompass|探险者指南针|
explorers-compass-edited|explorerscompass,explorerscompassedited|探险者指南针 修改|
|deepseekchat|接入DeepSeek|MDC
|ControlPack|控制包/更方便快捷的控制|CP
control-craft|vscontrolcraft|控制学|
push-everything-away|push_everything_away,pusheverythingaway|推开一切|
|sokoban|推箱子|
|elytra_booster|推进鞘翅|
fabric-rings-of-ascension,rings-of-ascension|fabricringsofascension,ringsofascension|提升戒指|
minemention|minemention|提及|
extractinator|extractinator,the_extractinator|提炼机|
tips|tips,tipsmod|提示|
|lnrepair_2317|提示栏换行|
tooltiptweaks|tooltiptweaks|提示框微调|
|tooltipinjector|提示框注入器|
tooltips-reforged|tooltips_reforged,tooltipsreforged|提示框：重铸|
bettas|bettas|搏鱼|
enhanced-searchability|enhanced-searchability,enhancedsearchability|搜索增强|
chest-transporter|ChestTransporter,chesttransporter|搬箱器|
carrier,carry-on|carrier,carryon|搬运|
carry-on-extend|carryonextend|搬运：拓展|COE
|MineCameraDummy,minecamera|摄影工艺|
swaying-garden|swaying_garden,swayinggarden|摇曳花园|
lets-do-camping|camping,letsdocamping|摇曳露营|
|treasuretree|摇钱树|TT
modern-life|modernlife|摩登生活|
modern-life-patch,modernlifepatch|modernlifepatch|摩登生活补丁|MLP
|goldtoucher|摸金|
|integerarray_leatherarmor|撑竿与羽翼|
|bf|撞火|BF
carcrash|ccs|撞车|CCS
undo|undo|撤销！|
reaping,reaping-mod-fabric|reaping,reapingmod,reapingmodfabric|收割|
harvesters-night|harvestersnight|收割者之夜|
take-back-your-sword|takebackyoursword,tbys|收回你的剑！|TBYS
pet-connect|petconnect|收容宠物|
|bundle|收纳袋|
reap-mod|reap,reapmod|收获|
xp-from-harvest|xpfromharvest|收获经验|
bibliocraft|BiblioCraft,bibliocraft|收藏馆|
improving-minecraft|imc,improvingminecraft|改善的世界|IPMC
tardis-refined|tardis_refined,tardisrefined|改良的TARDIS|
improvedbackpacks|improvedbackpacks|改良背包|
improved-villagers|improvedvillagers,iv|改进的村民|IV
|improvedwolves|改进的狼|
leave-my-bars-alone|leavemybarsalone|改进的骑乘HUD|
hit-feedback|hit_feedback,hitfeedback|攻击反馈|
attack-speed-enchantment|attackspeedenchantment|攻击速度附魔|
attack-missed|Attack Missed,attackmissed|攻击闪避|AM
amplified-nether|amplified_nether,amplifiednether|放大化下界|
|rtj|放射性同位素温差供能喷气背包|RTJ
|release_these_fish|放生|
pro-placer|proplacer|放置专家|PPlacer
placement-tweaks|placement_tweaks,placementtweaks|放置调整|
craft-to-exile-custom-uniques|crafttoexilecustomuniques,ctecu|放逐之路定制物品|
fx-control|fxcontrol|效果控制|
hostile-worlds-invasions|hostileworldsinvasions,hw_inv|敌对世界-入侵|HW-INV
hostile-villages|hostilevillages|敌对村庄|
hostile-mobs-and-girls|hmag,hostilemobsandgirls|敌对生物和女孩们|HMaG
enemybanner|enemybanner|敌怪旗|
enemyz|enemyz|敌意显示|
smsn|smsn|救救我的答辩网络|SMSN
minecart-visualizer|minecartvisualizer|敞骑速视 / 矿车信息可视化|MV
numberblocks||数字方块|
|math_dragon|数学龙|MD
nbt-crafting|nbtcrafting|数据包 NBT 合并|
packrule-menus|packrule-menus|数据包/游戏规则菜单|
datapack-portals,datapackportals|datapackportals|数据包传送门|
|dfl,mr_datapackets_functionslib|数据包函数支持库|DFL
|datapackloaderrorfix|数据包加载错误修复|DLEF
data-packs-helper|datapacks,datapackshelper|数据包助手|
datapacks-screen|datapacksscreen|数据包屏幕|
|dt|数据包工具|DT
datapackrecipemaker|datapackrecipemaker,dprm|数据包配方助手|DPRM
datapack-load-error-fix|datapackloaderrorfix|数据包错误修复：重生|DLEFR
digimobs|digimobs|数码宝贝|DM
digi-applimobs|digi_applimobs,digiapplimobs|数码宝贝宇宙应用怪兽|DgA
upd8r|upd8r|整合包更新检查工具|
|mpwl|整合包模组白名单|MPWL
versioner|versioner|整合包版本工具|
config-checker|concheckrmd,configchecker|整合包配置检测|
|whole_block_smelting|整块冶炼|Wbs
cultural-treasures-paintings|cultural_treasures_paintings,culturaltreasurespaintings|文化瑰宝 - 画作与乐曲|
|TextCraft|文字 Mod|
placeholder-api,text-placeholder-api|placeholder-api,textplaceholderapi|文本占位符 API|
ramadan-delight|ramadandelight|斋月乐事|
cuisine-delight|cuisinedelight|料理乐事|
cuisine|cuisine|料理工艺 🍳|
cuisine-tfc|cuisinetfc|料理群峦|
fence-overhaul|fenceoverhaul|斜栅栏|
expanded-axe-enchanting|expanded_axe_enchanting,expandedaxeenchanting|斧附魔扩展|
|kablade|斩无不断|
mowzies-mobs-the-broken-blade|broken_blade,mowziesmobsthebrokenblade|断刃|
datapack-breakpoint,datapack-debugger|datapack-breakpoint,datapackbreakpoint|断点调试|
spartan-and-fire|spartanandfire,spartanfire|斯巴达之冰与火|
spartan-and-fire-rlcraft-edition,spartan-fire-rlcraft-edition|spartanfire,spartanfirerlcraftedition|斯巴达之冰与火-RLCraft版|
spartan-and-fire-lightning-edition|spartanandfirelightningedition,spartanfire|斯巴达之冰与火-雷电版|
spartan-shields|spartanshields|斯巴达之盾|
spartan-weaponry-arcana|spartanweaponryarcana|斯巴达奥法|
spartan-weaponry|spartanweaponry|斯巴达的武器|
spartan-weaponry-ice-and-fire|spartanfire,spartanweaponryiceandfire|斯巴达的武器：冰火传说|SWIAF
spartan-weaponry-bewitchment|spartanbewitchment,spartanweaponrybewitchment|斯巴达的武器：巫师之路|
